director.id,director.gender,director.birth_year,director.birth_country,director.tf.movie_director
Director_842332,G1,1917.0,C44,7
Director_842490,G1,1918.0,C72,1
Director_842629,G1,1973.0,C4,1
Director_842660,G1,1970.0,C7,4
Director_842719,G1,1940.0,C36,5
Director_842727,G1,1953.0,C36,6
Director_842841,G1,1953.0,C2,10
Director_842873,G1,1893.0,C36,8
Director_842878,G1,1966.0,C4,2
Director_842883,G1,1967.0,C24,2
Director_2201852,G2,1971.0,C4,4
Director_843129,G1,1984.0,C7,1
Director_843191,G1,1958.0,C38,9
Director_843219,G1,1979.0,C7,1
Director_843274,G1,1890.0,C44,1
Director_843368,G1,1918.0,C44,8
Director_843384,G1,1967.0,C59,4
Director_843416,G1,1966.0,C24,2
Director_843442,G1,1984.0,C7,4
Director_843674,G1,1913.0,C7,5
Director_843932,G1,1977.0,C59,5
Director_844025,G1,1955.0,C10,6
Director_844107,G1,1947.0,C4,1
Director_844169,G1,1953.0,C4,2
Director_844269,G1,1970.0,C54,2
Director_844367,G1,1904.0,C7,1
Director_844501,G1,1923.0,C26,8
Director_844589,G1,1961.0,C26,12
Director_844757,G1,1941.0,C72,4
Director_2203335,G2,1973.0,C72,1
Director_845489,G1,1971.0,C4,11
Director_845506,G1,1977.0,C7,1
Director_845541,G1,1983.0,C39,2
Director_845542,G1,1927.0,C10,8
Director_845560,G1,1973.0,C7,1
Director_845679,G1,1926.0,C122,5
Director_845832,G1,1934.0,C7,2
Director_2203616,G2,1969.0,C7,1
Director_845956,G1,1930.0,C46,1
Director_845966,G1,1979.0,C4,1
Director_846170,G1,1900.0,C44,7
Director_2203934,G2,1976.0,C9,1
Director_2203987,G2,1923.0,C37,1
Director_846949,G1,1952.0,C7,1
Director_847054,G1,1928.0,C122,5
Director_847180,G1,1952.0,C36,3
Director_847317,G1,1953.0,C36,4
Director_2204387,G2,1978.0,C37,1
Director_847431,G1,1941.0,C4,20
Director_847439,G1,1948.0,C4,1
Director_847448,G1,1954.0,C37,2
Director_847493,G1,1939.0,C36,2
Director_847594,G1,1915.0,C4,2
Director_847602,G1,1917.0,C4,2
Director_847950,G1,1957.0,C250,2
Director_848306,G1,1928.0,C7,16
Director_2204883,G2,1960.0,C7,1
Director_848332,G1,1897.0,C44,2
Director_848429,G1,1942.0,C7,1
Director_848432,G1,1942.0,C7,3
Director_848576,G1,1962.0,C36,1
Director_848724,G1,1975.0,C46,2
Director_848778,G1,1929.0,C13,3
Director_848782,G1,1970.0,C13,2
Director_848841,G1,1937.0,C7,5
Director_848863,G1,1983.0,C7,3
Director_848885,G1,1937.0,C104,15
Director_849020,G1,1912.0,C4,8
Director_849223,G1,1947.0,C38,1
Director_849409,G1,1968.0,C9,7
Director_849548,G1,1961.0,C8,4
Director_2205537,G2,1943.0,C8,1
Director_849945,G1,1971.0,C134,1
Director_849956,G1,1899.0,C23,4
Director_850023,G1,1924.0,C11,5
Director_850044,G1,1922.0,C7,39
Director_850111,G1,1936.0,C14,3
Director_850210,G1,1885.0,C7,3
Director_850225,G1,1927.0,C18,2
Director_850413,G1,1929.0,C13,15
Director_850421,G1,1974.0,C13,7
Director_850626,G1,1922.0,C76,1
Director_850691,G1,1929.0,C28,1
Director_850718,G1,1937.0,C28,5
Director_851085,G1,1927.0,C13,12
Director_851102,G1,1945.0,C129,1
Director_851114,G1,1966.0,C7,7
Director_851195,G1,1980.0,C4,1
Director_851204,G1,1956.0,C4,1
Director_851472,G1,1952.0,C4,1
Director_851709,G1,1950.0,C8,1
Director_851853,G1,1957.0,C10,2
Director_852082,G1,1948.0,C8,2
Director_852353,G1,1927.0,C252,12
Director_852445,G1,1930.0,C13,1
Director_852495,G1,1945.0,C14,1
Director_2206921,G2,1976.0,C7,2
Director_852554,G1,1954.0,C26,1
Director_852591,G1,1965.0,C99,1
Director_852787,G1,1926.0,C8,9
Director_852959,G1,1930.0,C13,5
Director_853003,G1,1910.0,C13,32
Director_853008,G1,1955.0,C13,19
Director_853012,G1,1945.0,C104,2
Director_853349,G1,1973.0,C7,1
Director_853355,G1,1964.0,C7,5
Director_2207490,G2,1948.0,C2,11
Director_853481,G1,1921.0,C4,2
Director_853529,G1,1948.0,C7,1
Director_2207579,G2,1968.0,C7,3
Director_853592,G1,1975.0,C128,2
Director_853736,G1,1965.0,C7,1
Director_853756,G1,1937.0,C19,2
Director_853921,G1,1954.0,C20,14
Director_853943,G1,1958.0,C13,1
Director_854120,G1,1962.0,C60,1
Director_854198,G1,1903.0,C4,2
Director_854249,G1,1929.0,C36,9
Director_854314,G1,1954.0,C8,5
Director_854360,G1,1979.0,C8,1
Director_854483,G1,1984.0,C7,1
Director_854671,G1,1921.0,C36,4
Director_854843,G1,1975.0,C72,1
Director_854943,G1,1939.0,C14,1
Director_854990,G1,1982.0,C254,2
Director_855025,G1,1959.0,C113,6
Director_855160,G1,1933.0,C104,1
Director_855163,G1,1957.0,C102,9
Director_855200,G1,1957.0,C7,15
Director_855351,G1,1957.0,C26,3
Director_855431,G1,1951.0,C153,1
Director_855637,G1,1976.0,C7,1
Director_856064,G1,1923.0,C57,3
Director_856088,G1,1943.0,C8,1
Director_856213,G1,1986.0,C45,1
Director_856220,G1,1970.0,C45,1
Director_856256,G1,1973.0,C2,4
Director_856261,G1,1979.0,C45,2
Director_856475,G1,1930.0,C122,2
Director_856479,G1,1980.0,C55,1
Director_856492,G1,1908.0,C4,44
Director_2209223,G2,1969.0,C72,1
Director_856563,G1,1936.0,C20,3
Director_856582,G1,1937.0,C45,3
Director_856615,G1,1958.0,C13,1
Director_856646,G1,1941.0,C13,4
Director_2209325,G2,1980.0,C122,1
Director_856996,G1,1945.0,C4,6
Director_857223,G1,1961.0,C72,2
Director_857275,G1,1930.0,C4,5
Director_857318,G1,1974.0,C4,2
Director_857341,G1,1935.0,C36,3
Director_857411,G1,1940.0,C40,7
Director_857587,G1,1966.0,C10,8
Director_857606,G1,1890.0,C2,23
Director_857725,G1,1984.0,C7,1
Director_857761,G1,1964.0,C10,7
Director_857898,G1,1937.0,C26,1
Director_858121,G1,1984.0,C26,2
Director_858195,G1,1959.0,C7,16
Director_858222,G1,1962.0,C7,2
Director_858542,G1,1970.0,C122,2
Director_2210609,G2,1974.0,C66,2
Director_858656,G1,1972.0,C7,2
Director_858679,G1,1972.0,C2,2
Director_858695,G1,1931.0,C2,5
Director_2210685,G2,1949.0,C17,3
Director_858898,G1,1986.0,C7,1
Director_859078,G1,1979.0,C7,2
Director_859266,G1,1938.0,C10,6
Director_859330,G1,1936.0,C2,7
Director_2211012,G2,1950.0,C2,7
Director_859413,G1,1963.0,C7,11
Director_859590,G1,1965.0,C21,1
Director_859597,G1,1945.0,C21,3
Director_859614,G1,1928.0,C7,1
Director_859623,G1,1969.0,C7,2
Director_859779,G1,1963.0,C7,4
Director_859887,G1,1948.0,C7,4
Director_859890,G1,1886.0,C7,20
Director_859929,G1,1925.0,C21,2
Director_860128,G1,1902.0,C2,15
Director_860134,G1,1979.0,C2,6
Director_860254,G1,1910.0,C2,2
Director_860397,G1,1975.0,C1,2
Director_860531,G1,1968.0,C20,1
Director_2211676,G2,1932.0,C7,1
Director_860615,G1,1964.0,C136,1
Director_860764,G1,1934.0,C17,11
Director_860777,G1,1954.0,C1,1
Director_861712,G1,1960.0,C21,2
Director_861762,G1,1926.0,C18,3
Director_862048,G1,1950.0,C2,1
Director_862052,G1,1959.0,C7,6
Director_862134,G1,1939.0,C2,2
Director_862472,G1,1983.0,C7,5
Director_862489,G1,1959.0,C8,4
Director_2212760,G2,1950.0,C7,2
Director_2212764,G2,1949.0,C8,1
Director_862675,G1,1966.0,C104,1
Director_862916,G1,1916.0,C8,5
Director_862929,G1,1905.0,C8,30
Director_2213310,G2,1923.0,C46,4
Director_863348,G1,1980.0,C10,4
Director_863582,G1,1963.0,C7,1
Director_863669,G1,1934.0,C85,3
Director_863677,G1,1964.0,C84,1
Director_863798,G1,1932.0,C7,3
Director_863914,G1,1997.0,C2,1
Director_2213823,G2,1964.0,C8,3
Director_864160,G1,1954.0,C7,3
Director_864234,G1,1929.0,C2,5
Director_864238,G1,1932.0,C20,2
Director_864317,G1,1976.0,C102,2
Director_864530,G1,1954.0,C102,22
Director_864688,G1,1887.0,C44,23
Director_864936,G1,1915.0,C55,1
Director_864942,G1,1958.0,C7,1
Director_864963,G1,1959.0,C91,4
Director_864964,G1,1967.0,C1,1
Director_865032,G1,1901.0,C7,1
Director_865048,G1,1936.0,C26,1
Director_865091,G1,1917.0,C7,6
Director_2214422,G2,1914.0,C10,1
Director_865276,G1,1964.0,C7,4
Director_865437,G1,1924.0,C26,1
Director_865545,G1,1944.0,C4,2
Director_2214630,G2,1951.0,C7,26
Director_866112,G1,1968.0,C7,1
Director_2214928,G2,1969.0,C7,1
Director_2214960,G2,1958.0,C9,3
Director_866281,G1,1947.0,C24,7
Director_866312,G1,1895.0,C46,102
Director_866449,G1,1979.0,C40,1
Director_866457,G1,1928.0,C2,1
Director_866465,G1,1972.0,C7,4
Director_866498,G1,1947.0,C2,1
Director_866544,G1,1920.0,C2,5
Director_866574,G1,1976.0,C4,1
Director_866624,G1,1964.0,C8,5
Director_866696,G1,1901.0,C23,9
Director_866784,G1,1897.0,C4,8
Director_866878,G1,1945.0,C40,4
Director_866904,G1,1903.0,C2,1
Director_867031,G1,1913.0,C7,3
Director_2215713,G2,1947.0,C10,6
Director_867678,G1,1956.0,C24,2
Director_2215956,G2,1956.0,C7,1
Director_2215974,G2,1958.0,C7,1
Director_867746,G1,1901.0,C7,118
Director_867787,G1,1980.0,C21,1
Director_2216023,G2,1910.0,C53,1
Director_867863,G1,1920.0,C17,13
Director_867957,G1,1950.0,C7,28
Director_868102,G1,1936.0,C7,9
Director_867966,G1,1985.0,C7,1
Director_868034,G1,1969.0,C7,9
Director_868065,G1,1964.0,C7,9
Director_868166,G1,1961.0,C7,2
Director_868178,G1,1987.0,C2,1
Director_868279,G1,1969.0,C7,2
Director_868313,G1,1979.0,C7,1
Director_2216400,G2,1958.0,C7,2
Director_868534,G1,1951.0,C7,6
Director_868595,G1,1953.0,C7,2
Director_868642,G1,1970.0,C7,1
Director_868866,G1,1892.0,C26,4
Director_869113,G1,1952.0,C7,21
Director_869141,G1,1898.0,C7,38
Director_869153,G1,1927.0,C17,8
Director_869241,G1,1977.0,C4,3
Director_869281,G1,1890.0,C44,44
Director_869380,G1,1950.0,C36,3
Director_869407,G1,1977.0,C7,1
Director_869428,G1,1939.0,C2,8
Director_869446,G1,1908.0,C255,4
Director_869456,G1,1959.0,C7,3
Director_2217196,G2,1967.0,C26,3
Director_869550,G1,1896.0,C7,46
Director_869614,G1,1984.0,C7,1
Director_869647,G1,1933.0,C72,5
Director_869701,G1,1884.0,C7,3
Director_869885,G1,1950.0,C7,4
Director_869930,G1,1969.0,C2,3
Director_869946,G1,1965.0,C7,2
Director_2217523,G2,1964.0,C7,1
Director_870204,G1,1976.0,C9,1
Director_870322,G1,1919.0,C26,1
Director_870332,G1,1940.0,C4,1
Director_870556,G1,1980.0,C10,1
Director_870585,G1,1954.0,C24,10
Director_870592,G1,1971.0,C2,2
Director_870693,G1,1968.0,C176,1
Director_870799,G1,1941.0,C26,10
Director_871012,G1,1973.0,C36,1
Director_871054,G1,1965.0,C40,4
Director_871166,G1,1951.0,C10,1
Director_871190,G1,1929.0,C85,1
Director_871225,G1,1911.0,C7,8
Director_871311,G1,1927.0,C38,1
Director_871389,G1,1973.0,C57,2
Director_871490,G1,1899.0,C7,29
Director_871678,G1,1925.0,C2,6
Director_871804,G1,1971.0,C24,1
Director_871905,G1,1948.0,C2,3
Director_871932,G1,1982.0,C24,1
Director_871949,G1,1924.0,C137,1
Director_872049,G1,1949.0,C7,5
Director_872107,G1,1943.0,C55,2
Director_872113,G1,1960.0,C253,4
Director_872293,G1,1921.0,C2,2
Director_872398,G1,1980.0,C7,3
Director_872958,G1,1939.0,C26,104
Director_873357,G1,1984.0,C86,3
Director_2219477,G2,1981.0,C7,1
Director_873586,G1,1979.0,C10,1
Director_873774,G1,1929.0,C1,20
Director_873851,G1,1966.0,C2,4
Director_873857,G1,1965.0,C2,4
Director_873909,G1,1947.0,C7,4
Director_874052,G1,1961.0,C72,8
Director_874247,G1,1924.0,C7,4
Director_874350,G1,1963.0,C72,3
Director_874460,G1,1880.0,C72,2
Director_874552,G1,1950.0,C7,1
Director_874599,G1,1937.0,C7,2
Director_874656,G1,1960.0,C7,1
Director_874848,G1,1910.0,C18,4
Director_874861,G1,1914.0,C18,1
Director_874979,G1,1955.0,C18,2
Director_875061,G1,1967.0,C2,1
Director_875465,G1,1940.0,C115,1
Director_875555,G1,1908.0,C57,28
Director_875571,G1,1928.0,C48,2
Director_875722,G1,1983.0,C4,1
Director_875758,G1,1925.0,C18,3
Director_875779,G1,1924.0,C6,1
Director_875824,G1,1957.0,C7,7
Director_875946,G1,1982.0,C4,8
Director_876042,G1,1921.0,C17,1
Director_876111,G1,1945.0,C36,2
Director_876728,G1,1959.0,C7,5
Director_876743,G1,1966.0,C7,8
Director_876868,G1,1914.0,C17,28
Director_2221581,G2,1963.0,C7,1
Director_877143,G1,1949.0,C102,3
Director_877192,G1,1960.0,C102,30
Director_2221685,G2,1957.0,C2,2
Director_877431,G1,1965.0,C7,3
Director_877601,G1,1931.0,C7,5
Director_877618,G1,1899.0,C26,2
Director_877754,G1,1987.0,C24,1
Director_877774,G1,1930.0,C2,1
Director_2221928,G2,1953.0,C7,2
Director_2222033,G2,1948.0,C10,3
Director_877875,G1,1890.0,C26,9
Director_2222384,G2,1983.0,C2,2
Director_878150,G1,1929.0,C17,15
Director_878330,G1,1959.0,C26,2
Director_2222532,G2,1932.0,C7,1
Director_878497,G1,1878.0,C72,11
Director_878498,G1,1910.0,C72,31
Director_878588,G1,1947.0,C38,3
Director_878652,G1,1969.0,C7,1
Director_878661,G1,1953.0,C4,1
Director_878696,G1,1926.0,C2,38
Director_878762,G1,1932.0,C2,6
Director_2222952,G2,1969.0,C7,1
Director_879106,G1,1982.0,C26,1
Director_879228,G1,1984.0,C54,2
Director_879266,G1,1942.0,C17,1
Director_2223165,G2,1978.0,C22,1
Director_879315,G1,1957.0,C21,2
Director_879587,G1,1972.0,C46,2
Director_879616,G1,1925.0,C46,1
Director_2223410,G2,1957.0,C104,8
Director_879785,G1,1972.0,C26,1
Director_879836,G1,1981.0,C17,1
Director_879846,G1,1950.0,C104,5
Director_880055,G1,1976.0,C7,1
Director_880486,G1,1951.0,C24,6
Director_880492,G1,1947.0,C26,10
Director_880535,G1,1971.0,C38,8
Director_880561,G1,1966.0,C10,1
Director_880731,G1,1910.0,C7,2
Director_880732,G1,1959.0,C7,3
Director_880739,G1,1964.0,C7,1
Director_880747,G1,1965.0,C4,1
Director_880848,G1,1948.0,C26,3
Director_880988,G1,1940.0,C26,2
Director_881118,G1,1984.0,C26,1
Director_881226,G1,1947.0,C26,1
Director_881984,G1,1931.0,C7,6
Director_882043,G1,1918.0,C1,63
Director_882226,G1,1927.0,C57,7
Director_882246,G1,1954.0,C36,3
Director_882299,G1,1935.0,C87,2
Director_882457,G1,1936.0,C20,11
Director_882538,G1,1956.0,C57,2
Director_882553,G1,1957.0,C17,4
Director_882691,G1,1858.0,C2,1
Director_2225119,G2,1982.0,C2,4
Director_882774,G1,1961.0,C2,1
Director_882780,G1,1940.0,C40,5
Director_882787,G1,1902.0,C44,43
Director_882888,G1,1965.0,C2,5
Director_882891,G1,1909.0,C2,15
Director_883203,G1,1937.0,C141,2
Director_883278,G1,1899.0,C7,1
Director_883441,G1,1948.0,C2,6
Director_883628,G1,1950.0,C153,4
Director_883988,G1,1929.0,C7,3
Director_883996,G1,1917.0,C26,32
Director_883997,G1,1921.0,C26,4
Director_884027,G1,1913.0,C7,2
Director_2225929,G2,1946.0,C7,1
Director_884399,G1,1908.0,C26,18
Director_884515,G1,1922.0,C7,1
Director_884555,G1,1938.0,C10,1
Director_884578,G1,1957.0,C7,1
Director_884734,G1,1979.0,C7,1
Director_884742,G1,1976.0,C7,1
Director_884751,G1,1929.0,C26,2
Director_884820,G1,1970.0,C24,2
Director_885309,G1,1915.0,C40,1
Director_885442,G1,1917.0,C2,4
Director_885662,G1,1980.0,C114,6
Director_885690,G1,1954.0,C55,11
Director_885933,G1,1971.0,C10,3
Director_2227175,G2,1966.0,C113,1
Director_886108,G1,1947.0,C2,31
Director_886182,G1,1981.0,C2,2
Director_886245,G1,1986.0,C7,3
Director_2227326,G2,1952.0,C7,16
Director_886347,G1,1926.0,C7,13
Director_886356,G1,1911.0,C7,3
Director_886385,G1,1975.0,C7,1
Director_886483,G1,1991.0,C7,1
Director_886625,G1,1982.0,C7,1
Director_2227536,G2,1969.0,C53,1
Director_886721,G1,1941.0,C10,5
Director_886739,G1,1942.0,C53,4
Director_886847,G1,1914.0,C26,49
Director_886997,G1,1954.0,C153,13
Director_887191,G1,1940.0,C7,3
Director_887209,G1,1955.0,C7,16
Director_887270,G1,1954.0,C113,4
Director_887308,G1,1970.0,C206,3
Director_887421,G1,1966.0,C7,1
Director_887457,G1,1969.0,C10,3
Director_887534,G1,1952.0,C104,2
Director_887879,G1,1971.0,C26,2
Director_888155,G1,1930.0,C104,4
Director_888273,G1,1913.0,C26,9
Director_888335,G1,1973.0,C25,4
Director_888433,G1,1965.0,C113,3
Director_2228742,G2,1931.0,C7,5
Director_888733,G1,1959.0,C206,6
Director_2228819,G2,1956.0,C102,1
Director_888859,G1,1968.0,C153,1
Director_889037,G1,1960.0,C258,1
Director_889142,G1,1970.0,C7,6
Director_889163,G1,1958.0,C24,1
Director_889363,G1,1962.0,C113,2
Director_889378,G1,1957.0,C113,5
Director_889443,G1,1898.0,C26,11
Director_889627,G1,1966.0,C7,1
Director_889761,G1,1891.0,C7,30
Director_889854,G1,1974.0,C13,4
Director_889885,G1,1970.0,C7,1
Director_890049,G1,1957.0,C7,37
Director_890112,G1,1968.0,C26,1
Director_890274,G1,1962.0,C57,1
Director_890309,G1,1964.0,C13,2
Director_890332,G1,1943.0,C104,8
Director_2230144,G2,1960.0,C7,4
Director_890428,G1,1961.0,C7,2
Director_890670,G1,1968.0,C7,1
Director_890845,G1,1903.0,C2,3
Director_891022,G1,1962.0,C7,1
Director_2230611,G2,1949.0,C2,2
Director_891142,G1,1941.0,C10,8
Director_891165,G1,1941.0,C2,4
Director_891353,G1,1983.0,C7,1
Director_891550,G1,1898.0,C2,1
Director_891620,G1,1979.0,C7,1
Director_891748,G1,1949.0,C7,4
Director_891868,G1,1910.0,C26,3
Director_891895,G1,1953.0,C7,8
Director_892076,G1,1975.0,C2,1
Director_892108,G1,1932.0,C2,1
Director_892242,G1,1964.0,C103,1
Director_2231257,G2,1952.0,C72,1
Director_892356,G1,1962.0,C8,2
Director_892400,G1,1915.0,C7,1
Director_892427,G1,1933.0,C7,1
Director_892552,G1,1895.0,C2,3
Director_892555,G1,1957.0,C7,9
Director_892626,G1,1938.0,C8,4
Director_892630,G1,1976.0,C18,2
Director_892660,G1,1913.0,C44,3
Director_892814,G1,1886.0,C44,8
Director_892882,G1,1958.0,C8,2
Director_892956,G1,1948.0,C8,10
Director_893170,G1,1973.0,C55,1
Director_2231987,G2,1962.0,C7,1
Director_893446,G1,1943.0,C26,20
Director_893493,G1,1957.0,C7,1
Director_893513,G1,1962.0,C7,1
Director_893540,G1,1944.0,C7,1
Director_893630,G1,1910.0,C46,3
Director_2232464,G2,1974.0,C10,2
Director_893870,G1,1898.0,C7,41
Director_893880,G1,1923.0,C4,3
Director_893937,G1,1893.0,C8,2
Director_893983,G1,1968.0,C26,1
Director_894125,G1,1953.0,C7,1
Director_894135,G1,1927.0,C38,10
Director_894150,G1,1982.0,C38,2
Director_894185,G1,1896.0,C32,10
Director_894196,G1,1956.0,C32,8
Director_894506,G1,1982.0,C7,1
Director_894514,G1,1947.0,C26,6
Director_894588,G1,1974.0,C69,3
Director_894662,G1,1937.0,C2,43
Director_894773,G1,1978.0,C7,2
Director_894954,G1,1948.0,C7,8
Director_895006,G1,1967.0,C1,2
Director_2233166,G2,1964.0,C2,3
Director_895146,G1,1910.0,C8,19
Director_895156,G1,1941.0,C7,1
Director_895210,G1,1940.0,C36,13
Director_895264,G1,1924.0,C4,3
Director_895311,G1,1925.0,C7,1
Director_2233328,G2,1961.0,C7,3
Director_895380,G1,1922.0,C2,9
Director_895532,G1,1909.0,C1,1
Director_895741,G1,1968.0,C40,1
Director_895993,G1,1945.0,C36,1
Director_2233808,G2,1973.0,C4,1
Director_896068,G1,1885.0,C4,6
Director_896071,G1,1928.0,C36,2
Director_896227,G1,1952.0,C10,3
Director_896288,G1,1940.0,C26,2
Director_896319,G1,1930.0,C86,1
Director_896328,G1,1970.0,C7,1
Director_896393,G1,1970.0,C18,1
Director_896506,G1,1976.0,C7,1
Director_896536,G1,1922.0,C225,1
Director_896695,G1,1980.0,C7,2
Director_896828,G1,1931.0,C17,58
Director_896897,G1,1972.0,C17,1
Director_896955,G1,1941.0,C57,2
Director_897223,G1,1959.0,C7,10
Director_2234531,G2,1940.0,C7,3
Director_897324,G1,1922.0,C7,2
Director_897371,G1,1979.0,C7,3
Director_897389,G1,1975.0,C7,3
Director_897510,G1,1889.0,C7,61
Director_897686,G1,1972.0,C7,2
Director_897704,G1,1971.0,C7,1
Director_897785,G1,1929.0,C17,11
Director_897819,G1,1956.0,C7,2
Director_897872,G1,1889.0,C104,1
Director_897890,G1,1939.0,C26,13
Director_898080,G1,1913.0,C17,7
Director_898109,G1,1920.0,C4,2
Director_2234994,G2,1968.0,C9,5
Director_898224,G1,1960.0,C10,1
Director_2235033,G2,1959.0,C10,1
Director_898242,G1,1957.0,C10,4
Director_898449,G1,1975.0,C8,2
Director_898560,G1,1964.0,C8,5
Director_2235244,G2,1901.0,C2,1
Director_898941,G1,1952.0,C22,8
Director_898961,G1,1909.0,C7,9
Director_899048,G1,1942.0,C2,14
Director_899198,G1,1900.0,C7,74
Director_899200,G1,1931.0,C40,1
Director_899225,G1,1937.0,C2,9
Director_899247,G1,1958.0,C21,1
Director_899463,G1,1974.0,C2,1
Director_899610,G1,1930.0,C36,4
Director_899803,G1,1945.0,C7,15
Director_2235958,G2,1964.0,C42,1
Director_2235961,G2,1961.0,C1,2
Director_899903,G1,1943.0,C26,3
Director_899981,G1,1942.0,C38,1
Director_899992,G1,1976.0,C2,2
Director_900140,G1,1983.0,C7,3
Director_900193,G1,1968.0,C26,1
Director_900268,G1,1955.0,C7,1
Director_900311,G1,1946.0,C7,29
Director_900339,G1,1932.0,C7,25
Director_900425,G1,1950.0,C36,1
Director_900515,G1,1929.0,C2,9
Director_900516,G1,1973.0,C2,5
Director_900534,G1,1937.0,C72,20
Director_900564,G1,1972.0,C40,1
Director_900566,G1,1942.0,C40,3
Director_900621,G1,1971.0,C7,1
Director_900626,G1,1931.0,C17,3
Director_900787,G1,1922.0,C37,5
Director_900789,G1,1925.0,C26,4
Director_900796,G1,1956.0,C26,9
Director_2236497,G2,1947.0,C21,1
Director_900950,G1,1980.0,C10,1
Director_901037,G1,1949.0,C104,2
Director_901284,G1,1969.0,C7,6
Director_901323,G1,1970.0,C22,1
Director_901406,G1,1952.0,C7,11
Director_901535,G1,1941.0,C7,1
Director_901715,G1,1874.0,C7,5
Director_901889,G1,1965.0,C85,1
Director_902116,G1,1958.0,C7,5
Director_902138,G1,1909.0,C7,52
Director_902174,G1,1981.0,C7,1
Director_902181,G1,1944.0,C55,1
Director_902267,G1,1923.0,C259,1
Director_902381,G1,1953.0,C26,3
Director_902436,G1,1950.0,C7,1
Director_902642,G1,1942.0,C7,28
Director_902949,G1,1957.0,C72,6
Director_903048,G1,1957.0,C39,10
Director_903078,G1,1932.0,C24,1
Director_903101,G1,1946.0,C10,6
Director_903150,G1,1935.0,C7,1
Director_903171,G1,1958.0,C7,5
Director_903314,G1,1966.0,C22,1
Director_903371,G1,1968.0,C10,12
Director_903374,G1,1947.0,C22,5
Director_903461,G1,1952.0,C7,1
Director_903656,G1,1946.0,C36,4
Director_903742,G1,1972.0,C4,2
Director_904106,G1,1898.0,C26,1
Director_904159,G1,1944.0,C7,4
Director_904386,G1,1875.0,C7,1
Director_904457,G1,1973.0,C26,2
Director_904574,G1,1929.0,C7,30
Director_904718,G1,1926.0,C7,12
Director_904746,G1,1979.0,C7,1
Director_904852,G1,1907.0,C7,38
Director_904881,G1,1976.0,C7,1
Director_904988,G1,1927.0,C26,3
Director_905198,G1,1917.0,C7,2
Director_905377,G1,1909.0,C7,2
Director_905584,G1,1965.0,C26,1
Director_905865,G1,1977.0,C7,2
Director_905868,G1,1891.0,C7,13
Director_905909,G1,1984.0,C54,1
Director_906198,G1,1981.0,C20,2
Director_906295,G1,1968.0,C1,7
Director_906356,G1,1974.0,C1,1
Director_906412,G1,1952.0,C2,1
Director_906442,G1,1937.0,C37,2
Director_906617,G1,1963.0,C102,1
Director_906723,G1,1926.0,C104,23
Director_906798,G1,1963.0,C104,1
Director_907017,G1,1902.0,C104,1
Director_2239768,G2,1955.0,C104,4
Director_907279,G1,1959.0,C104,2
Director_907723,G1,1949.0,C7,3
Director_2240123,G2,1948.0,C57,2
Director_907911,G1,1927.0,C17,4
Director_908307,G1,1956.0,C4,4
Director_908368,G1,1956.0,C7,3
Director_908454,G1,1983.0,C7,6
Director_908808,G1,1983.0,C7,2
Director_908820,G1,1905.0,C36,41
Director_908902,G1,1947.0,C7,8
Director_908949,G1,1910.0,C39,2
Director_908985,G1,1976.0,C54,7
Director_2240825,G2,1961.0,C7,1
Director_909095,G1,1977.0,C4,1
Director_909197,G1,1964.0,C136,2
Director_909461,G1,1913.0,C4,4
Director_909605,G1,1968.0,C2,5
Director_909621,G1,1960.0,C17,2
Director_909623,G1,1980.0,C7,2
Director_2241364,G2,1968.0,C8,2
Director_910091,G1,1978.0,C19,2
Director_2241430,G2,1970.0,C7,1
Director_910226,G1,1962.0,C2,7
