actor.id,actor.gender,actor.birth_year,actor.birth_country,actor.tf.movie_actor
Actor_1633739,G1,1930,C58,2
Actor_1762215,G2,1885,C2,3
Actor_509297,G1,1953,C2,1
Actor_2389280,G2,1980,C25,3
Actor_976890,G1,1888,C53,2
Actor_658513,G1,1939,C2,2
Actor_580030,G1,1895,C2,3
Actor_2535791,G2,1935,C40,1
Actor_1516546,G1,1973,C12,1
Actor_1895006,G2,1919,C2,1
Actor_45475,G1,1940,C164,1
Actor_437331,G1,1890,C2,1
Actor_1562593,G1,1947,C54,6
Actor_960880,G1,1977,C5,1
Actor_204713,G1,1955,C12,2
Actor_83112,G1,1963,C2,11
Actor_633116,G1,1903,C18,3
Actor_2140719,G2,1944,C11,2
Actor_933738,G1,1911,C44,2
Actor_99104,G1,1948,C2,14
Actor_1555624,G1,1920,C2,30
Actor_1842837,G2,1909,C73,8
Actor_2330306,G2,1932,C20,2
Actor_1180261,G1,1966,C2,4
Actor_430069,G1,1923,C5,16
Actor_331837,G1,1877,C2,4
Actor_2297905,G2,1961,C84,6
Actor_1152108,G1,1948,C11,1
Actor_1185118,G1,1928,C10,4
Actor_68664,G1,1976,C2,3
Actor_1856862,G2,1974,C2,1
Actor_2430766,G2,1964,C2,11
Actor_2685251,G2,1959,C112,11
Actor_241847,G1,1943,C31,17
Actor_1289258,G1,1904,C2,19
Actor_2061264,G2,1950,C5,3
Actor_1569339,G1,1959,C14,4
Actor_2058948,G2,1937,C2,5
Actor_2030286,G2,1914,C67,1
Actor_2111269,G2,1933,C9,2
Actor_1521636,G1,1985,C44,1
Actor_2374446,G2,1936,C2,7
Actor_1037659,G1,1982,C4,1
Actor_571835,G1,1993,C12,2
Actor_30479,G1,1981,C2,2
Actor_505407,G1,1901,C13,4
Actor_662961,G1,1944,C34,5
Actor_1931054,G2,1902,C2,2
Actor_687146,G1,1869,C2,4
Actor_1276906,G1,1974,C2,1
Actor_182627,G1,1905,C5,3
Actor_2687217,G2,1974,C156,8
Actor_2070527,G2,1928,C10,3
Actor_933161,G1,1914,C12,23
Actor_1217134,G1,1970,C36,2
Actor_575886,G1,1982,C2,1
Actor_317929,G1,1897,C35,1
Actor_267944,G1,1922,C12,1
Actor_2597677,G2,1974,C2,2
Actor_615825,G1,1946,C60,7
Actor_977649,G1,1963,C2,6
Actor_1704354,G1,1967,C2,4
Actor_2461345,G2,1933,C2,1
Actor_2624660,G2,1958,C3,2
Actor_1585529,G1,1924,C2,1
Actor_468280,G1,1918,C2,1
Actor_593915,G1,1945,C2,2
Actor_2217027,G2,1943,C2,18
Actor_155606,G1,1920,C2,4
Actor_1496550,G1,1955,C2,5
Actor_1698291,G1,1911,C9,1
Actor_478829,G1,1909,C36,1
Actor_1810211,G2,1953,C36,3
Actor_1883200,G2,1888,C2,1
Actor_1708413,G1,1978,C2,3
Actor_987030,G1,1980,C2,7
Actor_1993733,G2,1961,C70,10
Actor_2032087,G2,1948,C10,1
Actor_1512774,G1,1945,C168,1
Actor_2062608,G2,1943,C10,8
Actor_68824,G1,1903,C5,1
Actor_1126177,G1,1952,C12,3
Actor_1621252,G1,1957,C12,8
Actor_985513,G1,1934,C2,6
Actor_855028,G1,1985,C101,1
Actor_1183416,G1,1955,C104,2
Actor_1970512,G2,1968,C12,1
Actor_1030070,G1,1922,C88,11
Actor_89622,G1,1967,C75,8
Actor_549013,G1,1893,C32,11
Actor_348799,G1,1942,C2,2
Actor_1346272,G1,1932,C90,1
Actor_1038432,G1,1945,C19,1
Actor_638568,G1,1959,C9,2
Actor_871804,G1,1971,C4,16
Actor_2432423,G2,1930,C36,8
Actor_2674732,G2,1952,C44,6
Actor_1700748,G1,1882,C2,2
Actor_1036899,G1,1943,C53,7
Actor_1292263,G1,1927,C14,3
Actor_603579,G1,1926,C10,7
Actor_2078584,G2,1930,C14,1
Actor_2045340,G2,1965,C90,4
Actor_1988219,G2,1980,C3,1
Actor_2508085,G2,1961,C10,3
Actor_1068350,G1,1968,C2,1
Actor_586741,G1,1990,C2,2
Actor_1774319,G2,1925,C12,2
Actor_1849938,G2,1912,C12,8
Actor_37410,G1,1953,C2,2
Actor_538277,G1,1924,C35,5
Actor_628840,G1,1963,C2,2
Actor_1544377,G1,1915,C67,7
Actor_1357322,G1,1984,C10,2
Actor_787272,G1,1971,C2,4
Actor_1029542,G1,1955,C36,3
Actor_1738378,G1,1932,C25,6
Actor_1004048,G1,1987,C12,7
Actor_835698,G1,1927,C14,1
Actor_258815,G1,1893,C31,3
Actor_922127,G1,1897,C2,5
Actor_2067615,G2,1973,C9,4
Actor_2258692,G2,1981,C12,1
Actor_96147,G1,1966,C2,1
Actor_469232,G1,1973,C110,9
Actor_1589379,G1,1958,C70,1
Actor_1778384,G2,1912,C5,1
Actor_2425314,G2,1912,C4,1
Actor_396149,G1,1900,C10,3
Actor_2695839,G2,1983,C110,2
Actor_1279868,G1,1975,C2,3
Actor_2451087,G2,1976,C2,3
Actor_934486,G1,1960,C31,2
Actor_1694981,G1,1946,C2,1
Actor_2538294,G2,1900,C2,6
Actor_1053237,G1,1935,C2,5
Actor_123609,G1,1991,C2,1
Actor_1396764,G1,1961,C10,4
Actor_1599160,G1,1927,C12,2
Actor_1322226,G1,1936,C10,18
Actor_2116197,G2,1962,C12,1
Actor_2029495,G2,1978,C2,2
Actor_1253230,G1,1928,C2,2
Actor_653373,G1,1963,C70,1
Actor_1399016,G1,1902,C10,8
Actor_1327877,G1,1998,C2,1
Actor_1089800,G1,1906,C2,1
Actor_1584802,G1,1983,C5,1
Actor_130330,G1,1939,C2,3
Actor_1455951,G1,1961,C2,6
Actor_851506,G1,1976,C2,2
Actor_741915,G1,1897,C44,3
Actor_2679940,G2,1961,C12,1
Actor_1770524,G2,1975,C2,3
Actor_2503582,G2,1976,C43,2
Actor_2489759,G2,1987,C44,7
Actor_2421619,G2,1965,C2,1
Actor_266073,G1,1872,C53,1
Actor_1048306,G1,1968,C31,4
Actor_1454106,G1,1900,C2,1
Actor_2672801,G2,1971,C12,1
Actor_1789062,G2,1981,C19,3
Actor_2680462,G2,1977,C12,1
Actor_2144767,G2,1972,C88,2
Actor_980845,G1,1968,C4,1
Actor_711972,G1,1916,C12,1
Actor_1432502,G1,1932,C53,4
Actor_1955374,G2,1931,C69,3
Actor_392858,G1,1922,C2,1
Actor_1467761,G1,1962,C90,2
Actor_1955299,G2,1933,C2,1
Actor_172263,G1,1923,C47,15
Actor_2647865,G2,1954,C2,9
Actor_2148216,G2,1967,C2,3
Actor_982478,G1,1947,C3,4
Actor_809395,G1,1875,C47,12
Actor_600215,G1,1849,C2,2
Actor_1487791,G1,1942,C18,8
Actor_1686795,G1,1943,C2,3
Actor_299872,G1,1979,C2,3
Actor_2007692,G2,1957,C10,11
Actor_1871638,G2,1943,C5,5
Actor_2547852,G2,1895,C2,2
Actor_1389670,G1,1968,C10,1
Actor_2179806,G2,1914,C12,8
Actor_1010872,G1,1980,C2,1
Actor_1443693,G1,1885,C84,3
Actor_646485,G1,1932,C68,1
Actor_31536,G1,1962,C47,1
Actor_2124649,G2,1972,C2,1
Actor_1455831,G1,1979,C4,6
Actor_1025688,G1,1945,C12,2
Actor_454617,G1,1897,C10,2
Actor_581491,G1,1936,C2,25
Actor_612516,G1,1974,C72,3
Actor_214285,G1,1918,C2,15
Actor_1435199,G1,1904,C10,12
Actor_573335,G1,1979,C12,2
Actor_2188156,G2,1899,C53,2
Actor_2136589,G2,1927,C60,2
Actor_702936,G1,1961,C2,6
Actor_1035042,G1,1965,C10,6
Actor_2119040,G2,1899,C2,5
Actor_274889,G1,1970,C25,2
Actor_39023,G1,1963,C26,7
Actor_1616787,G1,1936,C2,4
Actor_537974,G1,1938,C43,2
Actor_774395,G1,1950,C25,3
Actor_2531674,G2,1970,C25,3
Actor_1345198,G1,1967,C40,2
Actor_2625105,G2,1969,C66,3
Actor_931475,G1,1988,C2,1
Actor_298151,G1,1936,C31,13
Actor_587281,G1,1968,C2,2
Actor_872016,G1,1929,C9,1
Actor_2447419,G2,1975,C2,3
Actor_697320,G1,1971,C2,3
Actor_1335664,G1,1975,C2,1
Actor_897107,G1,1960,C2,2
Actor_2216420,G2,1919,C47,10
Actor_622091,G1,1977,C25,1
Actor_1686053,G1,1977,C2,4
Actor_966062,G1,1967,C2,2
Actor_2216196,G2,1957,C2,1
Actor_1357045,G1,1964,C14,2
Actor_131449,G1,1949,C3,1
Actor_2318174,G2,1984,C2,1
Actor_1733813,G1,1969,C10,11
Actor_1277575,G1,1856,C47,2
Actor_1544274,G1,1908,C2,10
Actor_426201,G1,1953,C2,1
Actor_2081428,G2,1938,C2,5
Actor_1762585,G2,1968,C236,2
Actor_572599,G1,1963,C2,7
Actor_36881,G1,1983,C2,1
Actor_471168,G1,1940,C2,6
Actor_2579286,G2,1982,C58,3
Actor_387731,G1,1939,C5,2
Actor_800004,G1,1977,C2,1
Actor_2356277,G2,1934,C110,1
Actor_2587412,G2,1915,C110,3
Actor_2432394,G2,1918,C36,3
Actor_2590309,G2,1934,C214,1
Actor_1327330,G1,1971,C2,2
Actor_686342,G1,1950,C12,2
Actor_1636016,G1,1974,C73,1
Actor_32451,G1,1959,C3,2
Actor_726585,G1,1892,C25,1
Actor_2330918,G2,1889,C47,6
Actor_1250526,G1,1961,C568,2
Actor_250512,G1,1903,C3,2
Actor_1564953,G1,1909,C31,2
Actor_217007,G1,1910,C32,3
Actor_365243,G1,1892,C2,2
Actor_2683377,G2,1935,C110,2
Actor_2473859,G2,1949,C44,1
Actor_669299,G1,1929,C2,7
Actor_856192,G1,1959,C25,4
Actor_1360386,G1,1913,C5,20
Actor_1384359,G1,1949,C44,1
Actor_1960643,G2,1971,C10,1
Actor_135686,G1,1981,C2,2
Actor_1745097,G2,1905,C31,1
Actor_373204,G1,1972,C2,3
Actor_549750,G1,1975,C2,3
Actor_30099,G1,1861,C2,7
Actor_2221490,G2,1944,C58,2
Actor_1751629,G2,1978,C3,13
Actor_1399166,G1,1981,C2,2
Actor_258235,G1,1920,C31,3
Actor_93922,G1,1975,C36,2
Actor_1411985,G1,1923,C2,2
Actor_2213098,G2,1890,C14,16
Actor_1458495,G1,1980,C2,1
Actor_632028,G1,1964,C2,1
Actor_2613373,G2,1968,C2,1
Actor_1093879,G1,1959,C70,1
Actor_641798,G1,1930,C2,1
Actor_1279807,G1,1982,C2,1
Actor_881523,G1,1908,C32,13
Actor_992152,G1,1922,C12,5
Actor_171230,G1,1987,C5,1
Actor_1892733,G2,1984,C69,1
Actor_1960386,G2,1934,C9,4
Actor_1628078,G1,1964,C31,4
Actor_1339822,G1,1893,C2,3
Actor_210823,G1,1975,C2,10
Actor_741059,G1,1970,C2,6
Actor_151702,G1,1987,C2,1
Actor_2644103,G2,1919,C44,5
Actor_1091080,G1,1981,C10,4
Actor_2242800,G2,1960,C2,1
Actor_1294115,G1,1964,C2,3
Actor_382915,G1,1868,C2,6
Actor_1186921,G1,1969,C2,2
Actor_950676,G1,1924,C2,1
Actor_351578,G1,1921,C2,13
Actor_2475876,G2,1920,C5,1
Actor_329944,G1,1943,C9,7
Actor_1089203,G1,1880,C5,2
Actor_2617180,G2,1930,C58,1
Actor_165513,G1,1944,C10,1
Actor_1626434,G1,1923,C2,4
Actor_2313235,G2,1950,C35,4
Actor_2585618,G2,1918,C25,5
Actor_148352,G1,1991,C12,4
Actor_1559551,G1,1955,C2,1
Actor_1551049,G1,1918,C12,2
Actor_1799359,G2,1975,C10,1
Actor_166554,G1,1974,C10,1
Actor_476189,G1,1982,C2,1
Actor_690382,G1,1909,C67,22
Actor_1976869,G2,1939,C2,4
Actor_238138,G1,1933,C71,8
Actor_503382,G1,1970,C2,3
Actor_812402,G1,1938,C2,3
Actor_231035,G1,1963,C2,1
Actor_1495886,G1,1924,C10,2
Actor_688328,G1,1962,C2,2
Actor_2556436,G2,1978,C2,4
Actor_305581,G1,1991,C43,4
Actor_2479962,G2,1978,C2,2
Actor_634571,G1,1970,C25,6
Actor_116098,G1,1957,C5,2
Actor_810137,G1,1968,C2,2
Actor_231356,G1,1919,C35,12
Actor_190611,G1,1953,C2,9
Actor_2379718,G2,1979,C44,1
Actor_2624067,G2,1968,C70,1
Actor_1562131,G1,1969,C90,1
Actor_1423182,G1,1946,C2,3
Actor_1151851,G1,1937,C44,3
Actor_1340465,G1,1966,C2,8
Actor_1244078,G1,1908,C35,13
Actor_511190,G1,1946,C47,1
Actor_1606550,G1,1949,C42,4
Actor_184767,G1,1981,C2,2
Actor_3516,G1,1942,C2,2
Actor_1572088,G1,1956,C5,3
Actor_2232285,G2,1887,C32,1
Actor_921115,G1,1925,C31,2
Actor_2671311,G2,1929,C12,1
Actor_1610350,G1,1954,C121,7
Actor_356714,G1,1890,C12,8
Actor_140792,G1,1978,C10,1
Actor_1231278,G1,1907,C9,2
Actor_1783307,G2,1927,C18,2
Actor_1940497,G2,1984,C5,6
Actor_1366355,G1,1984,C35,3
Actor_2561259,G2,1886,C2,6
Actor_2138859,G2,1954,C2,1
Actor_2612684,G2,1950,C31,13
Actor_1927989,G2,1975,C49,2
Actor_577785,G1,1994,C4,1
Actor_1756980,G2,1944,C33,1
Actor_847162,G1,1910,C53,4
Actor_1847432,G2,1922,C2,2
Actor_2674826,G2,1988,C2,2
Actor_589003,G1,1923,C5,3
Actor_1282290,G1,1966,C49,3
Actor_581074,G1,1983,C2,1
Actor_1296343,G1,1987,C180,2
Actor_50681,G1,1960,C36,1
Actor_1741539,G2,1945,C47,8
Actor_312631,G1,1977,C2,1
Actor_1479748,G1,1932,C12,1
Actor_1835424,G2,1906,C82,5
Actor_2587087,G2,1942,C14,4
Actor_2667784,G2,1917,C32,1
Actor_506067,G1,1976,C4,1
Actor_445702,G1,1896,C177,9
Actor_1982591,G2,1952,C2,3
Actor_580215,G1,1893,C2,47
Actor_94745,G1,1960,C31,1
Actor_2115768,G2,1984,C2,1
Actor_289201,G1,1949,C12,3
Actor_914969,G1,1942,C2,3
Actor_2163891,G2,1989,C25,1
Actor_1461610,G1,1936,C2,1
Actor_2434925,G2,1986,C2,3
Actor_1989077,G2,1962,C2,2
Actor_1034802,G1,1964,C69,4
Actor_417830,G1,1972,C10,7
Actor_1951400,G2,1921,C2,4
Actor_1189314,G1,1977,C2,1
Actor_1422722,G1,1951,C2,1
Actor_551431,G1,1941,C2,2
Actor_351903,G1,1972,C19,2
Actor_2540994,G2,1966,C10,3
Actor_1946601,G2,1970,C2,1
Actor_2387087,G2,1961,C2,1
Actor_998947,G1,1899,C10,5
Actor_675971,G1,1893,C2,2
Actor_1755234,G2,1944,C2,2
Actor_2634180,G2,1942,C5,27
Actor_1709609,G1,1972,C25,4
Actor_2567348,G2,1971,C9,3
Actor_2373619,G2,1907,C12,3
Actor_1281519,G1,1913,C174,3
Actor_2109511,G2,1906,C2,1
Actor_683521,G1,1985,C2,1
Actor_1815620,G2,1913,C12,4
Actor_2449369,G2,1928,C73,3
Actor_1757271,G2,1951,C11,2
Actor_1301064,G1,1935,C31,4
Actor_2466557,G2,1983,C2,1
Actor_78251,G1,1953,C63,1
Actor_1223172,G1,1990,C2,2
Actor_411851,G1,1963,C43,1
Actor_1127251,G1,1966,C10,2
Actor_1498917,G1,1922,C2,24
Actor_456989,G1,1936,C11,3
Actor_1713189,G1,1957,C156,6
Actor_1777135,G2,1963,C10,3
Actor_2130149,G2,1984,C25,1
Actor_1135854,G1,1965,C25,5
Actor_1478510,G1,1941,C2,1
Actor_1597827,G1,1914,C31,1
Actor_2385793,G2,1902,C44,10
Actor_1771342,G2,1965,C43,2
Actor_1975692,G2,1917,C67,6
Actor_2025998,G2,1943,C22,1
Actor_1687566,G1,1907,C2,5
Actor_1714394,G1,1978,C2,1
Actor_1241992,G1,1961,C31,8
Actor_336592,G1,1929,C321,1
Actor_2314333,G2,1900,C12,1
Actor_903198,G1,1996,C2,1
Actor_387382,G1,1964,C2,1
Actor_1989431,G2,1968,C2,2
Actor_614459,G1,1970,C103,1
Actor_178571,G1,1965,C2,2
Actor_519618,G1,1961,C36,1
Actor_1684011,G1,1977,C2,1
Actor_2512927,G2,1977,C49,1
Actor_1180968,G1,1906,C14,2
Actor_1926446,G2,1966,C9,1
Actor_1535960,G1,1948,C22,1
Actor_1831222,G2,1951,C10,2
Actor_1456464,G1,1971,C2,1
Actor_540860,G1,1923,C2,26
Actor_1818043,G2,1918,C35,4
Actor_949919,G1,1952,C2,1
Actor_1656838,G1,1954,C2,6
Actor_238266,G1,1957,C5,1
Actor_1615389,G1,1927,C19,6
Actor_111308,G1,1977,C2,10
Actor_1914374,G2,1952,C31,2
Actor_1708232,G1,1920,C50,3
Actor_1711475,G1,1979,C12,1
Actor_1835318,G2,1930,C2,17
Actor_2141382,G2,1981,C2,1
Actor_2295826,G2,1960,C90,2
Actor_710273,G1,1918,C35,1
Actor_2293898,G2,1954,C25,2
Actor_1968085,G2,1903,C2,18
Actor_1775684,G2,1958,C25,1
Actor_2089508,G2,1973,C9,12
Actor_1488823,G1,1887,C67,4
Actor_971195,G1,1909,C12,1
Actor_368216,G1,1906,C12,17
Actor_514342,G1,1980,C2,11
Actor_1412742,G1,1987,C60,1
Actor_2690451,G2,1978,C110,8
Actor_2187009,G2,1983,C2,1
Actor_1658750,G1,1939,C2,2
Actor_1325297,G1,1974,C35,1
Actor_1090724,G1,1928,C2,4
Actor_192740,G1,1937,C2,2
Actor_1810795,G2,1912,C2,14
Actor_21198,G1,1949,C2,2
Actor_1722690,G1,1982,C2,1
Actor_569938,G1,1954,C10,1
Actor_46994,G1,1906,C32,19
Actor_2336942,G2,1914,C2,20
Actor_1726748,G1,1930,C44,10
Actor_2579900,G2,1908,C2,2
Actor_1684281,G1,1946,C2,7
Actor_1795529,G2,1860,C2,1
Actor_477339,G1,1974,C36,1
Actor_1260365,G1,1978,C3,1
Actor_2110753,G2,1942,C2,3
Actor_519548,G1,1988,C53,3
Actor_85753,G1,1962,C31,2
Actor_1905503,G2,1977,C2,17
Actor_2070644,G2,1902,C67,7
Actor_2618821,G2,1920,C25,8
Actor_705663,G1,1946,C110,20
Actor_2579406,G2,1958,C2,1
Actor_1026402,G1,1920,C2,5
Actor_767611,G1,1920,C2,2
Actor_2250308,G2,1979,C43,1
Actor_223712,G1,1967,C12,4
Actor_2321900,G2,1973,C2,2
Actor_701820,G1,1978,C110,2
Actor_2343896,G2,1919,C43,6
Actor_2059131,G2,1893,C12,20
Actor_1804463,G2,1977,C44,3
Actor_2157193,G2,1942,C2,3
Actor_1939829,G2,1914,C31,4
Actor_813685,G1,1881,C2,1
Actor_948962,G1,1937,C43,3
Actor_993473,G1,1981,C35,1
Actor_738272,G1,1974,C44,2
Actor_1589324,G1,1916,C70,4
Actor_517080,G1,1913,C2,3
Actor_1938935,G2,1978,C142,1
Actor_1691780,G1,1974,C2,3
Actor_323886,G1,1983,C2,2
Actor_293733,G1,1945,C5,2
Actor_920377,G1,1964,C31,25
Actor_2261677,G2,1971,C2,2
Actor_235585,G1,1961,C31,2
Actor_1603333,G1,1970,C22,1
Actor_1162352,G1,1903,C3,13
Actor_1653511,G1,1931,C2,2
Actor_561361,G1,1938,C2,2
Actor_631769,G1,1837,C2,1
Actor_589238,G1,1969,C10,2
Actor_1953302,G2,1952,C5,1
Actor_1409144,G1,1984,C19,1
Actor_2569919,G2,1958,C2,3
Actor_974306,G1,1948,C10,1
Actor_728767,G1,1929,C31,3
Actor_2027667,G2,1976,C2,1
Actor_985506,G1,1928,C12,12
Actor_456320,G1,1927,C14,2
Actor_1412033,G1,1969,C60,2
Actor_652736,G1,1887,C2,17
Actor_1486056,G1,1945,C2,6
Actor_909564,G1,1985,C2,4
Actor_1870436,G2,1895,C2,5
Actor_2414522,G2,1971,C10,7
Actor_2431159,G2,1970,C2,3
Actor_1230311,G1,1917,C43,4
Actor_310602,G1,1902,C2,2
Actor_2056193,G2,1952,C5,9
Actor_944000,G1,1959,C24,6
Actor_1490449,G1,1964,C47,3
Actor_1236633,G1,1928,C2,2
Actor_533108,G1,1899,C32,7
Actor_59511,G1,1926,C2,2
Actor_731650,G1,1932,C2,1
Actor_2420288,G2,1988,C2,1
Actor_1515905,G1,1947,C13,4
Actor_1674989,G1,1927,C44,8
Actor_348321,G1,1952,C35,10
Actor_3456,G1,1965,C3,7
Actor_750346,G1,1972,C58,1
Actor_782035,G1,1980,C2,5
Actor_168030,G1,1919,C5,1
Actor_1747734,G2,1980,C31,1
Actor_725896,G1,1968,C14,1
Actor_174212,G1,1910,C2,3
Actor_2596030,G2,1984,C2,2
Actor_2528401,G2,1981,C9,2
Actor_301139,G1,1944,C2,1
Actor_1675540,G1,1965,C71,2
Actor_330587,G1,1958,C2,2
Actor_431876,G1,1987,C245,1
Actor_866629,G1,1948,C14,10
Actor_471535,G1,1917,C9,2
Actor_1138854,G1,1940,C54,14
Actor_1901140,G2,1917,C2,5
Actor_580161,G1,1986,C2,1
Actor_647771,G1,1987,C9,1
Actor_1326159,G1,1985,C12,2
Actor_973385,G1,1970,C2,3
Actor_1393996,G1,1969,C2,3
Actor_1549823,G1,1961,C2,5
Actor_487037,G1,1960,C36,2
Actor_247178,G1,1913,C12,1
Actor_288142,G1,1896,C2,5
Actor_1908617,G2,1935,C5,5
Actor_1206828,G1,1936,C24,3
Actor_1317029,G1,1956,C12,2
Actor_990454,G1,1901,C2,6
Actor_298294,G1,1946,C2,1
Actor_197629,G1,1926,C2,1
Actor_1579230,G1,1887,C10,4
Actor_2518349,G2,1974,C18,2
Actor_1250013,G1,1955,C10,2
Actor_1281290,G1,1930,C10,1
Actor_1601300,G1,1946,C39,1
Actor_1888693,G2,1981,C156,2
Actor_82608,G1,1942,C104,4
Actor_105521,G1,1907,C110,9
Actor_71212,G1,1965,C14,1
Actor_1147666,G1,1968,C2,2
Actor_212259,G1,1971,C12,1
Actor_27001,G1,1958,C69,1
Actor_2617877,G2,1964,C84,2
Actor_1282576,G1,1907,C2,2
Actor_1033358,G1,1906,C35,1
Actor_2141273,G2,1989,C2,2
Actor_1190553,G1,1943,C12,1
Actor_852787,G1,1926,C14,4
Actor_464259,G1,1936,C4,4
Actor_2560514,G2,1929,C2,12
Actor_1198011,G1,1906,C2,4
Actor_2318972,G2,1898,C2,22
Actor_2576469,G2,1944,C60,2
Actor_314758,G1,1949,C19,2
Actor_1888081,G2,1917,C5,10
Actor_1179648,G1,1937,C9,12
Actor_103915,G1,1932,C2,4
Actor_1457539,G1,1981,C2,8
Actor_2230361,G2,1980,C2,2
Actor_2274541,G2,1970,C156,1
Actor_621331,G1,1949,C2,4
Actor_2671520,G2,1952,C2,14
Actor_1794642,G2,1923,C2,7
Actor_1658977,G1,1935,C2,1
Actor_1769667,G2,1930,C25,17
Actor_2666293,G2,1970,C2,1
Actor_2265509,G2,1944,C31,24
Actor_456598,G1,1950,C24,4
Actor_851121,G1,1924,C25,5
Actor_2012742,G2,1989,C2,1
Actor_1206344,G1,1977,C2,2
Actor_1529066,G1,1968,C110,9
Actor_241768,G1,1995,C2,1
Actor_267678,G1,1962,C2,1
Actor_425264,G1,1903,C2,2
Actor_1967994,G2,1981,C2,3
Actor_929104,G1,1931,C31,1
Actor_2601365,G2,1933,C18,7
Actor_1205753,G1,1966,C2,3
Actor_2686213,G2,1985,C4,1
Actor_1004508,G1,1924,C11,1
Actor_422763,G1,1976,C9,1
Actor_2531183,G2,1968,C9,4
Actor_2633420,G2,1940,C61,1
Actor_111882,G1,1986,C2,1
Actor_2383079,G2,1932,C58,2
Actor_2309974,G2,1926,C25,6
Actor_736428,G1,1975,C2,5
Actor_102611,G1,1928,C12,1
Actor_2203371,G2,1912,C14,1
Actor_244375,G1,1930,C9,1
Actor_1225674,G1,1962,C2,6
Actor_1851353,G2,1952,C36,3
Actor_2272336,G2,1923,C10,5
Actor_567779,G1,1980,C44,6
Actor_1314611,G1,1888,C2,7
Actor_76139,G1,1969,C2,4
Actor_909164,G1,1922,C47,2
Actor_1913495,G2,1951,C43,8
Actor_515644,G1,1912,C36,7
Actor_1065121,G1,1942,C90,3
Actor_660238,G1,1870,C2,3
Actor_2551740,G2,1955,C36,3
Actor_1143568,G1,1956,C2,2
Actor_1808973,G2,1979,C2,2
Actor_518502,G1,1982,C2,1
Actor_531921,G1,1929,C2,1
Actor_567605,G1,1911,C9,32
Actor_974416,G1,1930,C2,2
Actor_2028017,G2,1979,C25,8
Actor_2545742,G2,1990,C2,1
Actor_956726,G1,1943,C2,8
Actor_1663494,G1,1953,C39,1
Actor_1306467,G1,1927,C11,2
Actor_1085519,G1,1948,C31,5
Actor_98466,G1,1921,C2,19
Actor_1840559,G2,1954,C24,1
Actor_9407,G1,1974,C12,4
Actor_1067586,G1,1929,C10,1
Actor_86189,G1,1904,C2,6
Actor_626326,G1,1949,C2,2
Actor_2271180,G2,1937,C70,2
Actor_677816,G1,1974,C10,2
Actor_1991201,G2,1900,C14,3
Actor_17232,G1,1903,C90,8
Actor_1706639,G1,1899,C18,14
Actor_211090,G1,1969,C4,2
Actor_2148516,G2,1976,C2,7
Actor_1214563,G1,1977,C2,3
Actor_2114749,G2,1964,C11,15
Actor_1455946,G1,1904,C2,1
Actor_1516837,G1,1928,C2,6
Actor_1870342,G2,1921,C2,6
Actor_1422615,G1,1929,C2,2
Actor_972593,G1,1970,C2,1
Actor_1933282,G2,1906,C67,2
Actor_277742,G1,1974,C2,6
Actor_265410,G1,1986,C2,2
Actor_816139,G1,1959,C9,10
Actor_1495294,G1,1976,C12,3
Actor_203244,G1,1885,C10,2
Actor_1350261,G1,1942,C2,2
Actor_2221080,G2,1897,C12,1
Actor_2216186,G2,1970,C2,1
Actor_1103670,G1,1940,C14,2
Actor_2008802,G2,1941,C64,9
Actor_782275,G1,1985,C69,1
Actor_2301511,G2,1964,C12,7
Actor_1869413,G2,1967,C5,6
Actor_526624,G1,1986,C2,1
Actor_2280244,G2,1948,C25,3
Actor_661061,G1,1967,C244,4
Actor_1867904,G2,1964,C4,2
Actor_1335984,G1,1924,C2,1
Actor_2088456,G2,1950,C12,2
Actor_2638604,G2,1965,C14,3
Actor_2171331,G2,1979,C5,6
Actor_485213,G1,1894,C2,2
Actor_837590,G1,1945,C104,8
Actor_151840,G1,1973,C44,3
Actor_2206230,G2,1967,C2,2
Actor_2555766,G2,1943,C2,2
Actor_1916588,G2,1884,C2,5
Actor_1089921,G1,1986,C2,1
Actor_2619899,G2,1910,C32,1
Actor_2377526,G2,1965,C2,5
Actor_1441857,G1,1991,C12,3
Actor_357531,G1,1915,C2,19
Actor_429057,G1,1938,C42,3
Actor_208601,G1,1949,C2,5
Actor_1824402,G2,1925,C2,11
Actor_1053909,G1,1978,C2,1
Actor_629682,G1,1959,C33,1
Actor_1094932,G1,1966,C153,2
Actor_1100740,G1,1969,C121,3
Actor_836951,G1,1920,C2,10
Actor_1803828,G2,1963,C74,2
Actor_362820,G1,1932,C36,6
Actor_1936738,G2,1952,C2,4
Actor_795056,G1,1946,C2,1
Actor_306356,G1,1910,C2,2
Actor_721915,G1,1938,C60,1
Actor_1635340,G1,1938,C58,3
Actor_961389,G1,1951,C12,4
Actor_1110103,G1,1986,C2,1
Actor_2554689,G2,1929,C2,4
Actor_1516140,G1,1895,C17,9
Actor_1572032,G1,1969,C624,2
Actor_2114566,G2,1963,C9,7
Actor_1905081,G2,1992,C2,3
Actor_1979041,G2,1980,C2,2
Actor_2231500,G2,1890,C2,2
Actor_2368956,G2,1940,C31,2
Actor_1330353,G1,1937,C2,1
Actor_1829628,G2,1985,C128,1
Actor_1291028,G1,1908,C12,18
Actor_2110836,G2,1946,C12,4
Actor_769837,G1,1923,C10,15
Actor_916920,G1,2006,C2,2
Actor_1782883,G2,1945,C2,3
Actor_2280249,G2,1930,C66,1
