hosts.host_id,hosts.host_since,hosts.host_response_time,hosts.host_response_rate,hosts.host_neighbourhood,hosts.tf_listings.host_id
41310339,2015,2,100,48,1
16606798,2014,5,10,48,1
21391122,2014,3,100,48,1
6318258,2013,2,90,48,1
29382611,2015,3,100,48,1
82299810,2016,3,100,48,1
16452564,2014,3,100,48,1
34019531,2015,3,100,48,1
3031275,2012,3,100,48,1
6205603,2013,2,100,48,1
73542883,2016,1,100,48,1
14597839,2014,5,40,48,1
73760122,2016,3,100,48,1
5795317,2013,1,100,48,1
2883633,2012,1,100,48,1
4076828,2012,3,100,48,1
43288032,2015,3,100,48,1
12502211,2014,1,50,48,1
4997977,2013,2,100,48,1
100087751,2016,2,100,48,1
30226548,2015,3,86,48,1
2810364,2012,2,100,48,1
337021,2011,2,90,48,1
12802789,2014,5,0,48,1
15249060,2014,2,100,48,1
11529967,2014,1,100,48,1
39426204,2015,2,90,48,1
6856699,2013,2,100,48,1
105373097,2016,3,100,1314,1
112381310,2017,3,100,1314,1
7345295,2013,3,100,74,2
998898,2011,2,100,74,1
107249517,2016,3,100,74,1
30341231,2015,1,100,74,1
2140847,2012,2,80,74,1
135046,2010,1,86,74,1
112675,2010,2,100,74,1
540534,2011,2,100,74,1
2971345,2012,3,100,74,1
8601710,2013,3,100,74,1
4749614,2013,2,100,74,1
10169278,2013,1,100,74,1
4054647,2012,3,100,74,1
3714514,2012,2,100,74,1
2034980,2012,3,100,74,1
33349791,2015,3,100,74,1
2008587,2012,3,100,1375,1
772420,2011,3,100,74,1
39013708,2015,3,100,74,1
45395148,2015,2,100,74,1
536271,2011,1,83,74,1
56009180,2016,3,100,74,1
8323502,2013,3,100,74,1
4057507,2012,3,100,74,4
6422948,2013,2,100,74,1
5072122,2013,1,100,74,1
12529387,2014,3,100,74,1
949422,2011,1,100,74,1
10787910,2013,2,100,74,1
726769,2011,3,100,74,1
1148219,2011,2,100,74,1
405844,2011,3,100,74,1
2561273,2012,1,90,74,1
9046621,2013,3,100,74,1
25833092,2015,2,100,74,1
4108607,2012,2,100,74,1
43116955,2015,5,0,74,1
25396210,2014,2,100,74,1
18132981,2014,1,100,74,1
1633560,2012,1,92,74,1
2366664,2012,1,83,74,1
61417977,2016,3,100,74,1
3945380,2012,1,83,74,1
1106165,2011,2,90,74,1
3224132,2012,1,100,74,1
23568233,2014,1,90,74,1
6851135,2013,1,70,74,1
7927956,2013,1,50,74,1
37997847,2015,3,100,74,1
1008303,2011,3,100,74,1
18677977,2014,1,100,74,1
82973711,2016,1,80,74,1
49329346,2015,1,80,74,1
94844464,2016,2,100,74,1
9557708,2013,3,100,74,2
2227611,2012,1,50,74,1
2625252,2012,2,100,74,1
6584851,2013,1,90,74,1
50914119,2015,1,60,74,1
3966243,2012,3,100,74,1
1404760,2011,2,100,74,1
24650038,2014,1,70,74,1
2002727,2012,2,100,74,1
80459351,2016,3,100,74,1
6783079,2013,1,100,74,1
2796030,2012,3,100,74,1
18875890,2014,3,100,74,1
610674,2011,3,100,1326,2
27001028,2015,3,100,1326,1
11030867,2014,2,90,994,1
183340,2010,2,100,757,2
6528711,2013,3,100,569,1
5170063,2013,3,100,569,1
28620948,2015,2,86,590,5
8953681,2013,1,100,897,6
11508143,2014,3,100,185,3
75450,2010,3,100,29,7
4288391,2012,3,100,185,3
7123191,2013,3,100,68,13
830526,2011,2,100,29,1
35955623,2015,3,100,1216,5
21753880,2014,1,100,29,1
16611461,2014,3,100,68,9
105117082,2016,2,100,38,1
4118170,2012,3,93,64,2
105672997,2016,3,100,987,1
4411895,2012,3,100,565,3
39452218,2015,3,100,1259,2
1107433,2011,3,97,860,92
5232802,2013,2,90,64,7
53835090,2016,1,67,250,1
13367626,2014,3,100,704,2
9193449,2013,3,100,185,1
761827,2011,2,100,591,4
2816961,2012,3,100,250,4
6444288,2013,3,100,250,6
4772285,2013,3,100,1216,1
48236499,2015,3,100,591,4
43157558,2015,2,100,68,1
24193159,2014,3,100,29,2
24781813,2014,3,100,250,1
6852139,2013,2,100,68,6
4467862,2012,2,100,64,4
1460757,2011,3,100,64,12
1613635,2012,3,100,64,5
2315268,2012,2,100,565,11
1944,2008,2,92,31,8
3134996,2012,1,80,250,10
30118540,2015,3,100,1259,3
73015902,2016,1,82,725,15
3862357,2012,1,95,250,22
2023070,2012,3,100,565,23
6519534,2013,3,100,770,30
712288,2011,3,100,1216,10
615820,2011,3,100,688,20
928621,2011,3,100,897,2
27876505,2015,3,100,897,1
1401231,2011,3,96,64,3
2405376,2012,3,100,1216,62
4189569,2012,2,100,710,4
38538828,2015,2,91,591,3
76013475,2016,2,100,250,1
494485,2011,3,100,64,25
22677611,2014,3,91,64,2
52872015,2015,3,100,250,1
316068,2010,3,100,688,31
1752221,2012,3,100,1129,1
37020274,2015,3,100,68,1
49934615,2015,3,100,704,5
57874623,2016,2,100,1249,8
102340186,2016,3,100,68,6
34888406,2015,3,100,29,1
669246,2011,2,100,185,4
88086,2010,3,100,64,4
43085219,2015,3,100,29,2
62911727,2016,3,100,64,9
39520523,2015,2,100,29,1
26638721,2015,3,97,1216,8
5934244,2013,3,100,771,3
37336602,2015,3,100,29,1
248295,2010,2,100,704,14
59556171,2016,3,100,68,3
93649935,2016,3,100,64,1
7734948,2013,3,100,64,1
23161470,2014,3,100,1350,2
96475835,2016,3,100,1350,1
1225848,2011,3,98,64,7
33478179,2015,2,100,250,1
36772885,2015,3,100,250,5
12118588,2014,3,80,250,2
23374199,2014,3,90,1129,1
3460759,2012,3,99,810,14
51134339,2015,3,100,185,1
46780013,2015,2,85,591,7
4016556,2012,3,87,68,1
65745366,2016,1,90,704,10
10378458,2013,3,100,68,15
16678517,2014,2,100,68,1
29507259,2015,3,100,29,11
3101013,2012,1,90,770,7
14376564,2014,2,100,1083,2
9936644,2013,3,94,704,4
10142485,2013,2,89,591,7
13708082,2014,3,100,688,5
7494279,2013,1,100,250,4
4840255,2013,3,100,704,1
6596926,2013,3,100,1081,1
2484439,2012,3,100,1350,5
8866361,2013,3,100,860,1
48726987,2015,3,100,704,3
51980446,2015,3,100,29,1
39407659,2015,3,100,29,8
22570850,2014,2,63,68,1
22929234,2014,3,100,29,3
107442682,2016,3,100,250,1
64563739,2016,3,100,29,2
31747101,2015,3,100,68,1
105319347,2016,3,100,770,1
13521981,2014,3,100,897,1
1180196,2011,3,100,68,10
32823192,2015,2,94,897,5
11331452,2014,2,100,1216,4
3211096,2012,3,100,725,2
10127537,2013,1,92,704,3
28271458,2015,3,100,1129,2
21927215,2014,3,100,987,1
16858695,2014,2,100,1216,1
14073898,2014,3,100,64,4
11287121,2014,3,100,68,1
55915005,2016,2,97,178,4
53397166,2016,3,90,1259,1
61359872,2016,1,83,1129,9
6935158,2013,3,100,770,1
27463151,2015,3,100,1129,8
82787090,2016,3,100,29,1
1448957,2011,3,100,770,6
59592598,2016,3,100,64,2
14444813,2014,1,89,1129,1
98162327,2016,3,100,1129,1
14670708,2014,3,100,64,3
11698972,2014,3,100,68,1
7203000,2013,3,100,68,1
37553486,2015,3,100,29,1
7473669,2013,3,88,1129,7
3674383,2016,3,100,29,1
11146507,2014,3,100,590,6
1560791,2012,1,100,591,3
16889725,2014,3,100,68,5
93200216,2016,3,100,64,3
1760326,2012,3,100,897,7
44909634,2015,3,100,29,1
195040,2010,3,100,897,4
34250987,2015,3,100,68,2
2200945,2012,3,100,68,7
8553262,2013,3,100,1350,1
756853,2011,2,100,1129,1
497486,2011,3,100,1249,1
1561023,2012,1,78,29,15
19012547,2014,3,100,29,1
2378012,2012,3,94,1216,7
5874957,2013,3,100,185,7
4571941,2013,3,100,770,2
21622197,2014,3,90,68,1
117936952,2017,2,100,29,7
90795807,2016,3,100,748,3
11058432,2014,3,100,29,1
57376982,2016,1,84,1216,8
36919556,2015,1,100,38,1
97394867,2016,2,100,29,3
16467870,2014,3,100,250,1
65351020,2016,2,100,704,1
5220131,2013,1,100,1259,3
11457422,2014,3,100,771,7
6034597,2013,3,100,704,2
21764821,2014,3,100,1129,4
10364265,2013,3,100,565,3
2247660,2012,3,100,38,2
3978961,2012,2,100,29,9
902706,2011,3,100,29,1
38172660,2015,3,100,1081,3
268967,2010,1,100,710,2
6534985,2013,3,100,250,1
7497126,2013,3,100,178,7
559572,2011,3,100,250,1
14556762,2014,3,100,770,4
4453257,2012,3,99,725,11
14874856,2014,3,100,68,1
4584170,2013,5,25,1259,1
6569490,2013,1,80,64,1
34794477,2015,3,100,68,4
724158,2011,2,100,1244,1
64326069,2016,3,100,897,1
1646147,2012,3,100,1350,2
10286887,2013,3,100,591,1
267416,2010,3,100,29,5
50060056,2015,2,90,1350,1
32658536,2015,2,100,250,1
15338324,2014,2,90,29,4
31854717,2015,3,100,64,1
37656894,2015,3,100,250,1
28743152,2015,3,100,64,1
162594,2010,3,97,64,12
11926767,2014,2,100,68,2
58377454,2016,3,100,1259,2
23075244,2014,3,100,987,7
75056259,2016,3,100,250,1
2368362,2012,2,100,770,1
21768240,2014,3,100,987,5
9208256,2013,3,100,1259,5
95150660,2016,3,100,64,1
41346897,2015,3,100,29,1
42820118,2015,3,100,64,2
33598138,2015,3,100,1259,1
14624521,2014,3,100,897,2
58069059,2016,3,100,250,1
43144313,2015,3,100,591,10
1323941,2011,3,100,31,1
104734619,2016,2,100,29,1
13990365,2014,2,100,250,11
8813357,2013,3,100,1259,5
4116996,2012,3,100,64,2
52404219,2015,3,100,250,1
25159914,2014,1,50,29,1
25635796,2015,3,100,64,5
1622688,2012,3,100,250,1
16178315,2014,3,100,64,4
8256183,2013,3,100,68,2
5689609,2013,3,100,250,1
48583229,2015,3,100,29,2
4091376,2012,3,100,1216,11
1428175,2011,1,85,1216,5
21473851,2014,3,100,64,1
22055353,2014,3,100,29,1
24108389,2014,3,100,68,1
30949563,2015,3,100,68,1
11262752,2014,3,94,897,4
15701783,2014,3,100,897,8
60326898,2016,3,100,185,3
21200785,2014,1,92,810,17
11733283,2014,3,100,897,1
2185702,2012,3,100,29,4
14828708,2014,3,100,1048,1
3658337,2012,3,100,185,1
5878966,2013,3,100,897,8
15114878,2014,3,100,1259,1
9150741,2013,3,100,64,2
33366926,2015,3,100,725,4
2404677,2012,3,100,704,2
33089165,2015,3,100,810,2
65850308,2016,1,84,1046,3
86452706,2016,1,83,29,2
103639846,2016,3,100,565,2
33906857,2015,3,100,565,3
4072686,2012,3,100,565,4
14107648,2014,3,100,565,6
1388641,2011,3,100,565,3
9549387,2013,3,100,987,3
8916816,2013,3,100,29,3
27597744,2015,3,100,591,1
35847840,2015,1,100,68,6
4235840,2012,3,100,704,1
21666648,2014,2,93,590,12
753785,2011,3,100,64,3
119289478,2017,3,100,29,1
6353687,2013,3,100,68,1
20046860,2014,5,30,185,1
6717799,2013,3,100,250,1
15099022,2014,1,100,1216,1
392643,2011,3,90,347,1
5842431,2013,3,100,591,4
60506195,2016,3,100,897,1
68857585,2016,3,100,38,1
29701117,2015,3,100,1244,1
22255994,2014,3,100,68,1
22211008,2014,3,96,1129,6
14321564,2014,3,100,897,1
43589412,2015,3,100,704,2
116340575,2017,3,100,29,1
14330516,2014,3,100,29,1
67102649,2016,1,100,897,1
14185640,2014,3,100,185,1
13331165,2014,3,96,64,16
17250038,2014,3,100,250,1
48553390,2015,3,100,1244,6
7568694,2013,1,100,591,1
670337,2011,3,100,897,3
69521350,2016,3,100,688,4
4748321,2013,2,100,29,1
9413941,2013,3,100,591,9
41822764,2015,1,83,860,9
61209639,2016,3,99,185,26
1396222,2011,3,100,591,7
3410615,2012,3,100,897,3
13814509,2014,3,90,29,7
58967805,2016,3,100,68,11
5328601,2013,3,100,1129,4
111256441,2017,3,100,68,1
16799345,2014,3,100,68,1
8383844,2013,3,95,591,18
2573056,2012,3,99,1081,1
4971955,2013,3,100,64,2
14437721,2014,3,100,1350,1
22369871,2014,3,100,1259,4
1450696,2011,3,100,1259,10
4092004,2012,3,100,68,6
18887515,2014,3,100,185,2
2419678,2012,2,100,771,1
94316400,2016,3,100,68,1
3133334,2012,3,100,64,4
7032293,2013,3,100,29,4
20298229,2014,2,100,29,2
46161337,2015,3,100,64,2
13180764,2014,3,100,897,2
4424418,2012,3,80,810,1
8484770,2013,3,100,1129,3
13775935,2014,2,100,29,1
82447393,2016,3,90,64,3
56076361,2016,3,100,250,3
19925035,2014,2,100,68,1
24684652,2014,3,100,29,2
21403861,2014,2,100,29,1
5560897,2013,2,100,250,1
38537519,2015,3,100,1081,1
2091735,2012,3,100,565,4
1239792,2011,3,100,64,1
3146253,2012,3,100,64,9
12820106,2014,2,97,29,7
79241434,2016,3,100,64,2
21442439,2014,2,100,29,1
24515204,2014,3,100,1216,6
23599707,2014,3,100,31,2
16471225,2014,3,100,250,2
18593362,2014,3,100,2353,4
59488953,2016,3,100,29,1
109849512,2017,2,100,29,1
16484694,2014,3,100,68,1
9961181,2013,3,100,725,1
53830183,2016,3,100,725,2
73176980,2016,3,100,64,2
263186,2010,1,92,704,1
1438330,2011,3,100,1259,2
3873962,2012,3,98,1129,4
40481604,2015,3,98,1129,22
2805577,2012,3,100,730,3
14509486,2014,2,100,64,3
12424480,2014,3,100,690,3
70327830,2016,3,100,68,3
66147617,2016,3,97,64,5
33425910,2015,3,100,29,1
3378551,2012,2,100,64,1
2202989,2012,1,100,1129,1
7304825,2013,3,100,987,4
2285178,2012,2,100,68,2
121284,2010,3,100,29,6
4056618,2012,3,100,1350,1
9458234,2013,3,100,250,2
34531449,2015,3,100,29,2
12604046,2014,3,100,185,1
16242925,2014,3,100,68,1
21081,2009,2,100,250,1
28277743,2015,2,90,860,1
9956496,2013,3,100,250,3
86015134,2016,3,100,29,2
1112601,2011,2,90,29,1
2476686,2012,2,100,68,4
123457908,2017,3,100,29,4
1734083,2012,2,100,68,2
27784743,2015,3,100,68,2
32032563,2015,2,82,178,5
31935597,2015,3,100,565,2
8630656,2013,3,100,565,2
39274055,2015,3,100,1129,3
36600311,2015,3,100,68,4
22790731,2014,3,99,1259,3
3040476,2012,3,100,1216,3
1392089,2011,3,100,897,7
16312687,2014,3,100,250,2
39015598,2015,3,100,68,1
3812141,2012,3,100,565,4
105155683,2016,3,100,250,1
12146901,2014,3,100,29,3
116846498,2017,3,100,1259,1
8622159,2013,3,100,38,1
36423456,2015,3,100,185,3
26125258,2015,3,100,250,1
50712770,2015,3,100,1350,1
77313242,2016,3,100,1048,2
3111853,2012,1,100,185,1
42832575,2015,3,100,64,3
10048059,2013,1,100,1129,2
6346614,2013,3,100,64,1
89476129,2016,3,100,591,1
37396662,2015,3,100,29,1
2619797,2012,3,100,68,1
95451568,2016,3,100,64,2
32751564,2015,3,100,1244,1
37381268,2015,3,100,1129,2
5333348,2013,2,100,64,4
4019139,2012,3,100,29,2
43093667,2015,3,100,68,1
3994539,2012,3,80,565,2
104828111,2016,2,100,29,1
8050383,2013,3,100,68,1
17185579,2014,3,100,1244,2
1238041,2011,3,100,565,2
4472422,2012,3,100,725,7
3004718,2012,3,97,983,4
5233849,2013,3,100,590,2
13705184,2014,3,100,690,2
13990242,2014,3,100,68,7
49483257,2015,3,100,1129,1
41798580,2015,3,100,38,1
1764914,2012,3,100,68,19
113507208,2017,3,90,770,1
269706,2010,3,100,29,1
8821305,2013,2,100,897,1
49807873,2015,3,100,38,1
12027269,2014,1,80,29,1
4032172,2012,3,100,704,1
35309199,2015,3,100,1129,3
814289,2011,1,80,68,2
31587476,2015,3,100,704,1
32655932,2015,3,100,1129,2
10446752,2013,3,100,68,2
358775,2011,3,100,1129,2
96129468,2016,3,100,29,1
106364390,2016,3,100,68,1
13262085,2014,2,88,68,1
29217203,2015,3,100,860,7
39664609,2015,3,100,250,1
110808205,2017,2,100,1259,1
27041332,2015,3,100,29,1
23249171,2014,3,100,897,2
106504805,2016,3,100,1259,1
8199306,2013,3,100,38,1
2113626,2012,3,100,185,1
551195,2011,3,100,178,4
58294130,2016,3,100,591,3
783734,2011,1,100,250,2
93783970,2016,3,100,565,2
5474222,2013,2,97,250,11
102477017,2016,3,100,565,2
20802350,2014,2,100,38,1
83464865,2016,1,100,29,2
26370829,2015,2,100,185,2
9210582,2013,3,100,1129,1
35366361,2015,3,100,591,1
15348417,2014,2,100,704,1
23618067,2014,3,100,987,1
8110338,2013,1,90,860,4
1227354,2011,2,100,860,4
41227898,2015,3,100,860,1
26296779,2015,3,100,1216,6
28383459,2015,3,100,29,1
10291831,2013,1,60,68,1
3537360,2012,2,96,591,4
5016782,2013,3,100,1129,1
11327020,2014,3,100,29,2
4780758,2013,3,100,897,1
51253437,2015,3,100,64,2
17541672,2014,3,100,64,2
20108986,2014,2,100,64,2
6114524,2013,3,100,771,4
65350324,2016,3,100,68,2
1560802,2012,3,100,64,5
1808287,2012,3,95,29,3
30105703,2015,3,100,1259,1
13524066,2014,2,100,1259,2
65906845,2016,3,100,1259,1
7692164,2013,3,100,68,1
90301620,2016,3,100,704,2
22874675,2014,2,100,591,8
2922959,2012,1,90,29,1
59911907,2016,3,100,29,3
3565540,2012,3,100,29,1
31143685,2015,1,100,1350,1
4269904,2012,3,100,591,4
51051079,2015,1,88,1350,1
3003423,2012,2,100,1081,1
11798291,2014,2,80,1244,1
14424324,2014,2,100,29,3
2662571,2012,3,100,64,2
26889214,2015,3,100,1129,1
686050,2011,2,100,1216,1
16382800,2014,3,100,29,1
114706824,2017,3,100,29,1
3837162,2012,3,100,29,1
10890518,2013,3,100,64,1
61200860,2016,3,100,1259,1
16938854,2014,3,100,1129,1
117608411,2017,3,100,1129,1
61539705,2016,3,100,1129,2
2435124,2012,2,100,64,1
4394425,2012,3,100,1129,1
729878,2011,2,100,68,1
97643322,2016,3,100,1129,1
17494728,2014,3,87,1129,1
318301,2010,3,100,688,1
82335704,2016,3,100,64,2
43247632,2015,3,100,704,1
5024390,2013,3,100,1129,1
54882871,2016,3,100,591,1
22130893,2014,3,100,68,4
77709361,2016,3,100,29,1
5262225,2013,3,100,68,4
316254,2010,3,100,68,1
9298086,2013,3,100,1129,7
21080578,2014,3,100,770,1
111147053,2017,3,100,68,1
36624425,2015,3,100,185,1
9477412,2013,3,100,64,1
564819,2011,3,100,46,2
77966829,2016,3,90,68,1
97754296,2016,3,100,591,1
11452902,2014,3,90,64,2
15589615,2014,3,100,64,10
35176657,2015,3,100,185,1
51503378,2015,1,70,591,1
3997167,2012,3,100,68,2
4819104,2013,3,100,565,2
108279655,2016,3,100,250,1
32883148,2015,3,100,591,2
3946170,2012,3,100,250,1
23486149,2014,3,100,29,1
66689372,2016,3,100,68,1
29042430,2015,3,100,897,9
38820010,2015,1,100,1081,1
106606406,2016,3,100,987,1
35084169,2015,3,100,1259,1
70276809,2016,3,100,29,1
108035212,2016,3,100,68,1
78287,2010,3,100,250,5
3276565,2012,3,100,1081,1
321876,2010,3,100,29,1
4552823,2013,3,100,2104,1
132622,2010,2,98,68,3
2346577,2012,3,100,29,1
92793199,2016,3,100,38,1
19944258,2014,3,100,68,1
44684241,2015,3,100,250,1
124980056,2017,3,100,29,1
22701408,2014,3,100,860,1
29151288,2015,3,100,38,1
105677155,2016,3,100,29,2
14030848,2014,3,100,68,1
4216176,2012,3,100,1129,2
29094125,2015,3,100,250,2
93878700,2016,3,100,1081,1
652238,2011,3,100,1259,1
3999286,2012,3,100,1129,1
7214989,2013,3,100,38,1
27218223,2015,3,100,770,2
60373702,2016,3,100,64,1
7772166,2013,5,33,1350,1
25256346,2014,3,100,38,1
24221411,2014,1,78,29,1
39937364,2015,3,100,64,5
3265186,2012,3,100,704,2
39926633,2015,1,67,2598,2
8143809,2013,3,100,29,1
5015050,2013,3,100,29,1
1439847,2011,3,100,64,1
22183195,2014,3,100,68,2
25133317,2014,3,100,1350,1
434488,2011,3,100,64,1
10545789,2013,3,100,770,1
6055224,2013,3,100,64,3
4681543,2013,3,100,64,1
746256,2011,3,100,704,5
4423572,2012,3,100,987,1
11749015,2014,3,90,250,3
46712988,2015,1,100,29,1
12715790,2014,3,100,29,1
12314256,2014,2,100,1249,1
37331397,2015,3,100,897,3
99625031,2016,3,90,250,3
19433762,2014,3,100,810,2
22429674,2014,3,100,64,2
21814810,2014,3,95,725,2
2683907,2012,3,100,565,4
4571163,2013,3,100,725,3
6752509,2013,3,90,64,2
47689449,2015,3,100,250,1
77426012,2016,2,100,64,2
38903645,2015,2,100,64,2
18105350,2014,2,86,29,1
16540200,2014,3,100,64,2
49918297,2015,3,100,1216,1
69726905,2016,3,100,987,1
32588148,2015,2,100,1216,1
5802886,2013,3,100,1259,1
22648742,2014,3,100,250,2
1966913,2012,3,100,1081,1
9330152,2013,3,82,29,1
124955992,2017,3,100,64,1
100760890,2016,2,100,770,3
20786151,2014,3,100,250,7
5996267,2013,1,90,29,1
9465946,2013,3,100,704,1
515412,2011,2,100,178,2
3083366,2012,3,100,29,1
28917638,2015,2,75,38,1
10761992,2013,3,100,29,2
3658026,2012,3,100,185,4
2837789,2012,2,100,1129,1
3817145,2012,3,100,1249,1
24313902,2014,3,100,68,1
21003554,2014,3,100,591,2
34200643,2015,3,100,565,2
230736,2010,3,100,29,3
1220957,2011,3,100,250,1
68513573,2016,3,100,29,1
23649916,2014,3,100,29,1
10315599,2013,3,100,250,3
44760246,2015,1,100,29,1
63216380,2016,2,100,250,1
5266764,2013,3,100,897,3
79724923,2016,1,73,29,1
27107637,2015,3,100,64,1
47374438,2015,3,100,68,4
12202006,2014,3,92,1259,1
117925795,2017,3,100,770,1
111385626,2017,2,100,64,3
10425238,2013,3,100,29,1
7104760,2013,3,100,68,1
1193466,2011,3,100,250,1
1298232,2011,3,100,1636,1
2185785,2012,3,97,987,1
13710209,2014,3,100,185,3
2403990,2012,3,100,64,1
2915463,2012,3,100,1129,1
7322751,2013,1,100,978,1
29700346,2015,3,100,29,1
11509150,2014,3,90,64,1
59020172,2016,2,83,64,5
123546850,2017,3,100,185,1
53175083,2016,3,100,38,1
5312489,2013,3,100,250,1
1988461,2012,2,100,860,2
4321622,2012,3,100,1129,4
93452970,2016,3,100,64,2
12110297,2014,3,100,725,6
1344697,2011,3,100,1083,2
4183364,2012,2,100,64,1
30329603,2015,3,100,38,1
8024792,2013,3,100,591,1
32221469,2015,3,100,250,1
1467972,2011,3,100,29,1
11721632,2014,2,100,1350,2
91442633,2016,2,100,68,1
63336333,2016,1,73,64,10
122327947,2017,3,100,29,1
2756943,2012,3,100,29,1
29878529,2015,3,100,38,1
51008364,2015,3,100,29,2
1277165,2011,3,100,1244,1
16163823,2014,2,100,29,1
34247977,2015,3,100,29,1
3809491,2012,3,100,1129,5
53940281,2016,3,100,1216,1
23770886,2014,3,100,29,1
16196679,2014,3,100,250,1
21841840,2014,3,100,591,1
56062809,2016,3,100,250,1
55684161,2016,3,100,250,1
43240163,2015,3,100,1249,3
34504205,2015,2,90,64,1
63785865,2016,3,100,29,1
9182302,2013,2,100,68,1
60864024,2016,3,90,860,2
42963302,2015,3,100,250,1
65618540,2016,3,100,771,1
58466450,2016,3,100,29,1
22584280,2014,3,100,250,1
13563140,2014,2,88,1129,1
2987497,2012,2,100,1081,2
46757099,2015,3,100,38,1
24504716,2014,3,90,38,1
538724,2011,3,100,64,1
31406620,2015,3,100,29,1
3756374,2012,3,100,68,1
65578343,2016,2,100,29,1
24501797,2014,2,100,178,1
55511076,2016,3,100,1249,1
4893243,2013,3,100,185,1
24926508,2014,2,100,1350,1
24654743,2014,1,100,29,1
101612551,2016,3,100,1129,1
107252525,2016,3,100,29,1
66785672,2016,2,100,29,1
11511943,2014,3,100,68,1
6611435,2013,3,100,185,3
1662433,2012,3,100,64,1
46699710,2015,5,0,29,1
1577400,2012,2,100,1216,1
24377740,2014,3,100,1259,2
12790054,2014,2,90,1259,9
2084595,2012,3,100,29,1
19777312,2014,3,100,64,3
31017106,2015,3,100,591,1
5399983,2013,3,100,68,1
2993058,2012,1,67,29,1
46622066,2015,3,100,29,3
29395643,2015,3,100,64,3
62217834,2016,3,100,591,1
9576917,2013,3,100,68,2
65706603,2016,3,100,68,1
1642606,2012,3,100,29,1
3943897,2012,3,100,68,3
49715785,2015,5,0,1081,1
21911102,2014,3,100,38,2
52662046,2015,3,100,29,1
8601621,2013,3,100,725,2
103939556,2016,2,100,1350,1
4289335,2012,3,100,591,1
122178751,2017,1,100,68,1
116211969,2017,3,100,68,4
30055338,2015,3,100,1259,1
4645921,2013,1,100,704,1
23902625,2014,2,100,38,1
11678136,2014,3,100,185,3
7576103,2013,3,100,591,2
70505485,2016,2,88,68,1
44929920,2015,1,100,29,1
6428790,2013,5,0,29,1
96546388,2016,3,100,29,1
26351240,2015,3,100,250,1
46445133,2015,3,100,1081,1
65196620,2016,3,100,68,3
18372304,2014,3,100,1350,1
23107852,2014,3,100,64,6
10675810,2013,3,100,64,4
4882446,2013,3,100,68,3
2485447,2012,2,100,565,2
3084058,2012,3,100,771,2
39373421,2015,3,100,64,1
117252184,2017,3,100,1129,1
22013071,2014,1,100,250,1
31930599,2015,2,100,1081,1
54955176,2016,3,100,29,1
1540036,2011,2,100,29,1
118837708,2017,3,100,68,1
48875528,2015,1,50,185,1
20879231,2014,2,100,64,1
2353362,2012,2,100,1129,1
47121583,2015,2,100,64,1
28452168,2015,3,100,591,1
6035868,2013,3,100,68,1
2476239,2012,2,100,29,1
64895906,2016,5,0,1350,1
3558977,2012,2,100,29,2
7453225,2013,2,100,1129,1
4183153,2012,3,100,1350,1
13780387,2014,3,100,1129,1
5464096,2013,3,100,68,2
44143001,2015,3,100,68,1
30982353,2015,3,100,987,1
3768521,2012,2,75,704,1
31709400,2015,3,100,1129,1
1534295,2011,2,100,771,1
44961139,2015,3,100,68,1
116873614,2017,3,100,1216,1
1037746,2011,3,100,38,2
23141400,2014,3,100,68,1
3207921,2012,3,100,1048,1
2295969,2012,3,100,1259,1
2345353,2012,1,100,29,1
19178087,2014,2,100,1129,3
5089730,2013,5,0,704,1
7298213,2013,2,100,64,1
1899872,2012,3,100,185,3
33266226,2015,2,100,29,2
